domain,class_label,length,sld_length,n_labels,digit_count,digit_ratio,alpha_count,alpha_ratio,hyphen_count,hyphen_ratio,vowel_count,vowel_ratio,consonant_count,consonant_ratio,unique_chars,unique_char_ratio,hex_char_ratio,char_entropy,bigram_entropy,trigram_entropy,longest_consonant_run,longest_digit_run,consec_consonant_ratio,consec_digit_ratio,repeated_char_ratio,gini_index,has_digits,starts_with_digit,digit_alpha_transitions,max_label_length,mean_label_length,std_label_length,tld_is_common,sld_digit_ratio,sld_entropy,subdomain_count,markov_log_likelihood,kl_div_from_benign,compression_ratio
laip.gt,benign,7.0,4.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.33333334,4.0,0.6666667,6.0,1.0,0.16666667,2.5849626,2.321928,2.0,3.0,0.0,0.5,0.0,0.0,0.8333333,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,7.606,1.2968929,2.3333333
lagguitars.com,benign,14.0,10.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,5.0,0.3846154,8.0,0.61538464,11.0,0.84615386,0.23076923,3.3927474,3.5849626,3.4594316,3.0,0.0,0.23076923,0.0,0.18181819,0.8994083,0.0,0.0,0.0,10.0,6.5,3.5,1.0,0.0,2.9219282,0.0,5.0016665,0.6764638,1.6153846
sistemacentros.org,benign,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,6.0,0.3529412,11.0,0.64705884,11.0,0.64705884,0.23529412,3.3371754,4.0,3.9068906,3.0,0.0,0.1764706,0.0,0.45454547,0.8927336,0.0,0.0,0.0,14.0,8.5,5.5,1.0,0.0,3.182006,0.0,3.74375,0.47050554,1.4705882
yy778888.com,benign,12.0,8.0,2.0,6.0,0.54545456,5.0,0.45454547,0.0,0.0,1.0,0.09090909,4.0,0.36363637,6.0,0.54545456,0.6363636,2.3685226,2.8464394,2.947703,2.0,6.0,0.18181819,0.54545456,0.5,0.7768595,1.0,0.0,2.0,8.0,5.5,2.5,1.0,0.75,1.5,0.0,8.615,3.3339612,1.5454545
wemolo.de,benign,9.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,0.5,4.0,0.5,6.0,0.75,0.375,2.5,2.807355,2.5849626,1.0,0.0,0.125,0.0,0.33333334,0.8125,0.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,2.251629,0.0,5.4214287,1.2269765,2.0
bet55966.com,benign,12.0,8.0,2.0,5.0,0.45454547,6.0,0.54545456,0.0,0.0,2.0,0.18181819,4.0,0.36363637,9.0,0.8181818,0.72727275,3.0957952,3.321928,3.169925,1.0,5.0,0.09090909,0.45454547,0.22222222,0.87603307,1.0,0.0,2.0,8.0,5.5,2.5,1.0,0.625,2.5,0.0,7.38,2.3470235,1.7272727
simucase.com,benign,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,5.0,0.45454547,6.0,0.54545456,8.0,0.72727275,0.36363637,2.9139771,3.321928,3.169925,1.0,0.0,0.09090909,0.0,0.375,0.8595041,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,2.75,0.0,4.545,0.9606377,1.7272727
madridya.com,benign,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,0.36363637,7.0,0.6363636,8.0,0.72727275,0.45454547,2.9139771,3.321928,3.169925,2.0,0.0,0.18181819,0.0,0.375,0.8595041,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,2.5,0.0,5.299,1.0847265,1.7272727
happyfox.com,benign,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.27272728,8.0,0.72727275,9.0,0.8181818,0.27272728,3.0957952,3.321928,3.169925,4.0,0.0,0.36363637,0.0,0.22222222,0.87603307,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,2.75,0.0,6.214,1.4272618,1.7272727
s4.com,benign,6.0,2.0,2.0,1.0,0.2,4.0,0.8,0.0,0.0,1.0,0.2,3.0,0.6,5.0,1.0,0.4,2.321928,2.0,1.5849625,1.0,1.0,0.2,0.2,0.0,0.8,1.0,0.0,2.0,3.0,2.5,0.5,1.0,0.5,1.0,0.0,6.5375,2.0291376,2.6
cloudnext.net,benign,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.33333334,8.0,0.6666667,9.0,0.75,0.33333334,3.0849626,3.2776134,3.321928,3.0,0.0,0.25,0.0,0.33333334,0.875,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,3.169925,0.0,5.7272725,0.92142206,1.6666666
banjocycles.com,benign,15.0,11.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,0.2857143,10.0,0.71428573,11.0,0.78571427,0.42857143,3.324863,3.7004397,3.5849626,4.0,0.0,0.2857143,0.0,0.18181819,0.8877551,0.0,0.0,0.0,11.0,7.0,4.0,1.0,0.0,3.2776134,0.0,5.3453846,0.9628957,1.5714285
selldone.com,benign,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,0.36363637,7.0,0.6363636,8.0,0.72727275,0.36363637,2.9139771,3.321928,3.169925,3.0,0.0,0.27272728,0.0,0.375,0.8595041,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,2.5,0.0,4.425,0.8483866,1.7272727
mypum.fr,benign,8.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14285715,6.0,0.85714287,6.0,0.85714287,0.14285715,2.5216405,2.5849626,2.321928,3.0,0.0,0.42857143,0.0,0.16666667,0.81632656,0.0,0.0,0.0,5.0,3.5,1.5,1.0,0.0,1.921928,0.0,8.13,1.8344449,2.142857
ppc-e.net,benign,9.0,5.0,2.0,0.0,0.0,7.0,0.875,1.0,0.125,2.0,0.25,5.0,0.625,6.0,0.75,0.375,2.5,2.807355,2.5849626,3.0,0.0,0.375,0.0,0.33333334,0.8125,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,1.921928,0.0,6.1257143,1.4545932,2.0
aoswmvkdnj.top,benign,14.0,10.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,0.23076923,10.0,0.7692308,12.0,0.9230769,0.15384616,3.5465937,3.5849626,3.4594316,9.0,0.0,0.6923077,0.0,0.083333336,0.9112426,0.0,0.0,0.0,10.0,6.5,3.5,1.0,0.0,3.321928,0.0,8.831667,0.95257694,1.6153846
vulcancasino.top,benign,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.4,9.0,0.6,11.0,0.73333335,0.26666668,3.3735573,3.6644979,3.7004397,2.0,0.0,0.13333334,0.0,0.36363637,0.8977778,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,3.0849626,0.0,4.5135713,0.6905108,1.5333333
thelordofthepanels.com,benign,22.0,18.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,7.0,0.33333334,14.0,0.6666667,14.0,0.6666667,0.33333334,3.6537566,4.0219283,4.1426644,3.0,0.0,0.14285715,0.0,0.35714287,0.91156465,0.0,0.0,0.0,18.0,10.5,7.5,1.0,0.0,3.4613202,0.0,4.5235,0.42597616,1.3809524
quidel-apps.com,benign,15.0,11.0,2.0,0.0,0.0,13.0,0.9285714,1.0,0.071428575,5.0,0.35714287,8.0,0.5714286,13.0,0.9285714,0.2857143,3.6644979,3.7004397,3.5849626,4.0,0.0,0.2857143,0.0,0.07692308,0.9183673,0.0,0.0,0.0,11.0,7.0,4.0,1.0,0.0,3.2776134,0.0,6.2,0.85211635,1.5714285
ctadvantage.com,benign,15.0,11.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,5.0,0.35714287,9.0,0.64285713,10.0,0.71428573,0.5,3.182006,3.5465937,3.5849626,2.0,0.0,0.14285715,0.0,0.3,0.877551,0.0,0.0,0.0,11.0,7.0,4.0,1.0,0.0,2.845351,0.0,4.383077,0.831403,1.5714285
suicideawareness.in,benign,19.0,16.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,9.0,0.5,9.0,0.5,10.0,0.5555556,0.3888889,3.1552215,4.087463,4.0,2.0,0.0,0.11111111,0.0,0.5,0.8765432,0.0,0.0,0.0,16.0,9.0,7.0,1.0,0.0,3.1556392,0.0,4.3829412,0.6250536,1.4444444
skinkraft.com,benign,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.25,9.0,0.75,11.0,0.9166667,0.25,3.4182959,3.4594316,3.321928,3.0,0.0,0.25,0.0,0.09090909,0.9027778,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,2.947703,0.0,7.331818,0.8400022,1.6666666
slotguideuk.co.uk,benign,17.0,11.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,7.0,0.46666667,8.0,0.53333336,11.0,0.73333335,0.2,3.3232315,3.6644979,3.7004397,2.0,0.0,0.13333334,0.0,0.27272728,0.8888889,0.0,0.0,0.0,11.0,5.0,4.2426405,0.0,0.0,3.2776134,0.0,6.6535716,0.8946487,1.5333333
edumoreira.com.br,benign,17.0,10.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,7.0,0.46666667,8.0,0.53333336,10.0,0.6666667,0.4,3.189898,3.807355,3.7004397,3.0,0.0,0.2,0.0,0.4,0.88,0.0,0.0,0.0,10.0,5.0,3.559026,0.0,0.0,2.9219282,0.0,5.8607144,0.7715858,1.5333333
maytapchaybo.com.vn,benign,19.0,12.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,0.29411766,12.0,0.7058824,11.0,0.64705884,0.3529412,3.3371754,3.875,3.9068906,3.0,0.0,0.1764706,0.0,0.45454547,0.8927336,0.0,0.0,0.0,12.0,5.6666665,4.4969125,0.0,0.0,3.0220551,0.0,6.854375,0.9780345,1.4705882
totallifesolutions.org,benign,22.0,18.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,9.0,0.42857143,12.0,0.5714286,12.0,0.5714286,0.14285715,3.3680425,4.221928,4.2479277,2.0,0.0,0.0952381,0.0,0.41666666,0.8888889,0.0,0.0,0.0,18.0,10.5,7.5,1.0,0.0,3.1552215,0.0,4.7015,0.5256425,1.3809524
versicherungsmagazin.de,benign,23.0,20.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,8.0,0.36363637,14.0,0.6363636,14.0,0.6363636,0.3181818,3.697846,4.2970796,4.321928,4.0,0.0,0.18181819,0.0,0.5,0.91735536,0.0,0.0,0.0,20.0,11.0,9.0,1.0,0.0,3.621928,0.0,4.8671427,0.5602347,1.3636364
thesocietypages.org,benign,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,7.0,0.3888889,11.0,0.6111111,12.0,0.6666667,0.2777778,3.4613202,3.8521688,3.875,3.0,0.0,0.16666667,0.0,0.41666666,0.90123457,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.3232315,0.0,4.712941,0.5442295,1.3333334
livestockjudging.com,benign,20.0,16.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,6.0,0.31578946,13.0,0.68421054,15.0,0.7894737,0.21052632,3.826875,4.169925,4.087463,3.0,0.0,0.15789473,0.0,0.26666668,0.92520773,0.0,0.0,0.0,16.0,9.5,6.5,1.0,0.0,3.75,0.0,5.3533335,0.6524262,1.4210526
washerhouse.com,benign,15.0,11.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,6.0,0.42857143,8.0,0.5714286,10.0,0.71428573,0.2857143,3.2359264,3.7004397,3.5849626,2.0,0.0,0.14285715,0.0,0.4,0.8877551,0.0,0.0,0.0,11.0,7.0,4.0,1.0,0.0,2.9139771,0.0,4.502308,0.7408972,1.5714285
rftonline.net,benign,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.33333334,8.0,0.6666667,8.0,0.6666667,0.25,2.8553886,3.2776134,3.321928,3.0,0.0,0.25,0.0,0.375,0.8472222,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,2.947703,0.0,4.4772725,0.8231693,1.6666666
abdi.kz,benign,7.0,4.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.33333334,4.0,0.6666667,6.0,1.0,0.5,2.5849626,2.321928,2.0,2.0,0.0,0.33333334,0.0,0.0,0.8333333,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,6.444,2.030221,2.3333333
archiscene.net,benign,14.0,10.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,5.0,0.3846154,8.0,0.61538464,9.0,0.6923077,0.46153846,3.0269868,3.251629,3.2776134,3.0,0.0,0.23076923,0.0,0.33333334,0.8639053,0.0,0.0,0.0,10.0,6.5,3.5,1.0,0.0,2.9219282,0.0,3.9908333,0.6909756,1.4615384
european-accreditation.org,benign,26.0,22.0,2.0,0.0,0.0,24.0,0.96,1.0,0.04,12.0,0.48,12.0,0.48,13.0,0.52,0.36,3.563074,4.5849624,4.523562,3.0,0.0,0.12,0.0,0.61538464,0.9088,0.0,0.0,0.0,22.0,12.5,9.5,1.0,0.0,3.4817145,0.0,4.3454165,0.43041727,1.32
mimigo.tw,benign,9.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.375,5.0,0.625,6.0,0.75,0.0,2.5,2.5216405,2.5849626,2.0,0.0,0.25,0.0,0.33333334,0.8125,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,1.9182959,0.0,6.4314284,1.4671394,2.0
gameworldflow.com,benign,17.0,13.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,11.0,0.6875,0.3125,3.3278196,3.9068906,3.807355,5.0,0.0,0.3125,0.0,0.36363637,0.890625,0.0,0.0,0.0,13.0,8.0,5.0,1.0,0.0,3.2389011,0.0,6.4826665,0.89840555,1.5
canopy.us,benign,9.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.375,5.0,0.625,8.0,1.0,0.25,3.0,2.807355,2.5849626,2.0,0.0,0.25,0.0,0.0,0.875,0.0,0.0,0.0,6.0,4.0,2.0,1.0,0.0,2.5849626,0.0,5.397143,1.0539466,2.0
hife.es,benign,7.0,4.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.5,3.0,0.5,5.0,0.8333333,0.5,2.251629,2.321928,2.0,1.0,0.0,0.16666667,0.0,0.2,0.7777778,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,5.88,1.4002595,2.3333333
bean2cup.org,benign,12.0,8.0,2.0,1.0,0.09090909,10.0,0.90909094,0.0,0.0,4.0,0.36363637,6.0,0.54545456,11.0,1.0,0.45454547,3.4594316,3.321928,3.169925,2.0,1.0,0.18181819,0.09090909,0.0,0.90909094,1.0,0.0,2.0,8.0,5.5,2.5,1.0,0.125,3.0,0.0,6.36,0.94259053,1.7272727
artsmia.org,benign,11.0,7.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,0.4,6.0,0.6,8.0,0.8,0.2,2.9219282,3.169925,3.0,4.0,0.0,0.4,0.0,0.25,0.86,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,2.5216405,0.0,6.1422224,0.8185217,1.8
bookedscheduler.com,benign,19.0,15.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,7.0,0.3888889,11.0,0.6111111,12.0,0.6666667,0.44444445,3.4193819,3.9698157,4.0,4.0,0.0,0.22222222,0.0,0.33333334,0.89506173,0.0,0.0,0.0,15.0,9.0,6.0,1.0,0.0,3.3232315,0.0,6.155294,0.72223204,1.4444444
satcloud247.com,benign,15.0,11.0,2.0,3.0,0.21428572,11.0,0.78571427,0.0,0.0,4.0,0.2857143,7.0,0.5,12.0,0.85714287,0.5,3.5216405,3.7004397,3.5849626,3.0,3.0,0.21428572,0.21428572,0.16666667,0.90816325,1.0,0.0,2.0,11.0,7.0,4.0,1.0,0.27272728,3.4594316,0.0,6.266923,1.1756812,1.5714285
fairlatterdaysaints.org,benign,23.0,19.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,8.0,0.36363637,14.0,0.6363636,13.0,0.59090906,0.3181818,3.4817145,4.2970796,4.321928,3.0,0.0,0.13636364,0.0,0.3846154,0.89669424,0.0,0.0,0.0,19.0,11.0,8.0,1.0,0.0,3.2608283,0.0,6.812857,0.4533541,1.3636364
slidesdocs.com,benign,14.0,10.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,4.0,0.30769232,9.0,0.6923077,8.0,0.61538464,0.3846154,2.8731406,3.5849626,3.4594316,3.0,0.0,0.23076923,0.0,0.5,0.852071,0.0,0.0,0.0,10.0,6.5,3.5,1.0,0.0,2.6464393,0.0,5.56,0.9536424,1.6153846
gizmodo.com.br,benign,14.0,7.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.33333334,8.0,0.6666667,9.0,0.75,0.25,3.0220551,3.4594316,3.321928,3.0,0.0,0.25,0.0,0.22222222,0.8611111,0.0,0.0,0.0,7.0,4.0,2.1602468,0.0,0.0,2.5216405,0.0,6.6054544,1.3114492,1.6666666
wsodcuan.space,benign,14.0,8.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,5.0,0.3846154,8.0,0.61538464,10.0,0.7692308,0.46153846,3.2389011,3.5849626,3.4594316,3.0,0.0,0.23076923,0.0,0.3,0.88757396,0.0,0.0,0.0,8.0,6.5,1.5,0.0,0.0,3.0,0.0,6.0041666,0.7865417,1.6153846
shopsquad.in,benign,12.0,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,0.36363637,7.0,0.6363636,10.0,0.90909094,0.18181819,3.2776134,3.321928,3.169925,3.0,0.0,0.27272728,0.0,0.1,0.892562,0.0,0.0,0.0,9.0,5.5,3.5,1.0,0.0,2.947703,0.0,6.591,0.9889211,1.7272727
miuken.net,benign,10.0,6.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.44444445,5.0,0.5555556,7.0,0.7777778,0.22222222,2.7254806,3.0,2.807355,2.0,0.0,0.22222222,0.0,0.2857143,0.83950615,0.0,0.0,0.0,6.0,4.5,1.5,1.0,0.0,2.5849626,0.0,6.465,1.0836247,1.8888888
bkplay.kr,benign,9.0,6.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.125,7.0,0.875,7.0,0.875,0.25,2.75,2.807355,2.5849626,4.0,0.0,0.5,0.0,0.14285715,0.84375,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,2.5849626,0.0,8.15,1.7011099,2.0
prfl.me,benign,7.0,4.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.16666667,5.0,0.8333333,6.0,1.0,0.33333334,2.5849626,2.321928,2.0,5.0,0.0,0.8333333,0.0,0.0,0.8333333,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,7.222,1.4752775,2.3333333
casaapps.com,benign,12.0,8.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,0.36363637,7.0,0.6363636,6.0,0.54545456,0.45454547,2.4817145,3.321928,3.169925,4.0,0.0,0.36363637,0.0,0.6666667,0.80991733,0.0,0.0,0.0,8.0,5.5,2.5,1.0,0.0,1.905639,0.0,5.523,1.3134576,1.7272727
momondo.ch,benign,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,0.33333334,6.0,0.6666667,6.0,0.6666667,0.22222222,2.4193819,2.75,2.807355,2.0,0.0,0.22222222,0.0,0.33333334,0.79012346,0.0,0.0,0.0,7.0,4.5,2.5,0.0,0.0,1.842371,0.0,3.53125,1.4145197,1.8888888
buzzjournal.my,benign,14.0,11.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,4.0,0.30769232,9.0,0.6923077,11.0,0.84615386,0.15384616,3.3927474,3.5849626,3.4594316,3.0,0.0,0.23076923,0.0,0.18181819,0.8994083,0.0,0.0,0.0,11.0,6.5,4.5,0.0,0.0,3.0957952,0.0,7.2433333,1.4112964,1.6153846
jbradshaw.com,benign,13.0,9.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.25,9.0,0.75,11.0,0.9166667,0.41666666,3.4182959,3.4594316,3.321928,3.0,0.0,0.25,0.0,0.09090909,0.9027778,0.0,0.0,0.0,9.0,6.0,3.0,1.0,0.0,2.947703,0.0,6.81,0.98696595,1.6666666
ecdpm.org,benign,9.0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.25,6.0,0.75,8.0,1.0,0.375,3.0,2.807355,2.5849626,4.0,0.0,0.5,0.0,0.0,0.875,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,2.321928,0.0,7.062857,1.103444,2.0
sonalilife.com,benign,14.0,10.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,0.46153846,7.0,0.53846157,10.0,0.7692308,0.30769232,3.2389011,3.4182959,3.4594316,1.0,0.0,0.07692308,0.0,0.3,0.88757396,0.0,0.0,0.0,10.0,6.5,3.5,1.0,0.0,2.9219282,0.0,3.7041667,0.6947347,1.6153846
veritaspress.com,benign,16.0,12.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,11.0,0.73333335,0.26666668,3.3232315,3.807355,3.7004397,3.0,0.0,0.2,0.0,0.27272728,0.8888889,0.0,0.0,0.0,12.0,7.5,4.5,1.0,0.0,2.8553886,0.0,3.3107142,0.6152938,1.5333333
co8a.ru,benign,7.0,4.0,2.0,1.0,0.16666667,5.0,0.8333333,0.0,0.0,3.0,0.5,2.0,0.33333334,6.0,1.0,0.5,2.5849626,2.321928,2.0,1.0,1.0,0.16666667,0.16666667,0.0,0.8333333,1.0,0.0,2.0,4.0,3.0,1.0,1.0,0.25,2.0,0.0,7.038,1.699718,2.3333333
